date,feesUSD,priceUSD,totalValueLockedUSD,volumeUSD
2022-04-20,2952.3023845982657,9.333134358888717,24070749.322239697,984281.6141441119
2022-04-21,11762.80097564552,8.808823499792682,23038433.306167323,3920974.4412539
2022-04-22,3822.230210845324,8.882164748074635,22988981.305736795,1274129.3359272045
2022-04-23,3675.8957147635224,8.927854653806145,22951107.2911153,1225511.1683460495
2022-04-24,2445.2560048623777,8.735057103179729,22654236.477342293,815272.61470988
2022-04-25,2737.4178568363436,8.724043003319077,22463877.78444071,912311.6772687669
2022-04-26,2328.7423893173627,7.939495718031245,21061634.147295527,776313.2991815337
2022-04-27,5155.7964717286,8.211446487927489,21575123.692887697,1718603.5617355376
2022-04-28,4010.0781246653087,8.147265108435514,21602781.965140335,1336694.302962247
2022-04-29,9195.87404181772,7.600639419606674,20300365.21696417,3065311.078652355
2022-04-30,39723.88392085439,6.786395573900675,18624657.581494816,13241498.322308514
2022-05-01,2151.951359586741,7.102224589430854,19402203.79931349,717320.6953307373
2022-05-02,4036.4364156363818,6.966882955971786,18844087.907899585,1345263.455605957
2022-05-03,1504.1649804001693,6.884877246888243,18255736.401983134,501485.2949732492
2022-05-04,4521.789457860752,7.934634097608391,20849666.190830737,1507106.02551467
2022-05-05,8087.535873408789,7.323497316875542,19380777.002010208,2695858.514938365
2022-05-06,4575.928862890583,7.589734284501397,19302916.546802066,1525321.4059834608
2022-05-07,5133.570595681264,7.178041728554852,18458658.373076014,1711237.068095769
2022-05-08,7665.995592992448,7.117006199161452,18109424.83851904,2555322.093031758
2022-05-09,12894.061002573371,5.980316802373142,15867306.905461056,4298037.201738489
2022-05-10,6568.415167049517,6.0642716124770555,16225763.22503725,2189506.111497314
2022-05-11,9331.343752689612,4.865278324144902,13205404.451600345,3110730.968110001
2022-05-12,10295.012954517504,4.677281438170934,10879221.500825264,3431670.9848391684
2022-05-13,9905.202072597262,5.146272794974583,11487052.985048179,3301700.558107131
2022-05-14,7257.752459255988,5.16304193495382,11569283.58176869,2419223.5356707745
2022-05-15,8753.983843465776,5.458831174663217,11836562.628949048,2918029.571981832
2022-05-16,6544.266981037489,5.055031622515916,11221146.095826648,2181482.568766659
2022-05-17,5225.115919308414,5.467530179697566,11707137.511356149,1741730.903934233
2022-05-18,4820.449450651542,4.883680755014109,10955998.124409478,1606880.5851395135
2022-05-19,4743.358104363979,5.181341059485714,10492318.7987155,1581140.2904129485
2022-05-20,6872.49204082842,5.116158838157846,9768121.146085076,2291072.855044
2022-05-21,2696.958609232343,5.226094522734094,9847343.422752064,898985.7764039414
2022-05-22,2731.27539120958,5.515958605411356,10285401.128530687,910471.7004725207
2022-05-23,14674.369330566395,5.5990392579580055,11049600.894490471,4891473.602136939
2022-05-24,12868.97553388384,5.615436960735367,11189790.397605509,4289729.411365303
2022-05-25,9783.564308181229,5.61129845619897,10930998.960188417,3261222.7161812014
2022-05-26,10785.11200172225,4.977677276870547,10603173.589937221,3595094.4645976736
2022-05-27,15148.634427108307,4.648830769461885,9955961.256257216,5049497.937675272
2022-05-28,3966.239705409014,4.982209102063521,10391532.237986388,1322223.7013064844
2022-05-29,2030.6324368054436,4.926296926932179,10385872.68067425,676927.8463445572
2022-05-30,14839.55568910356,5.639552699808406,11034088.02530358,4946555.3235330125
2022-05-31,12658.196696905838,5.718421298808272,10661303.453397028,4219410.671025397
2022-06-01,11076.590080616632,5.147959456575186,10382921.712273184,3692196.6935388776
2022-06-02,5054.081266947531,5.318832596025241,10349747.34009226,1684796.2072546545
2022-06-03,6593.157509251626,5.057777847110162,10203106.903447827,2197782.1536236997
2022-06-04,4748.598513771333,5.126104025267661,10327577.966688955,1582890.7259811165
2022-06-05,3019.95421087851,5.10275276406496,10402824.156484844,1006672.569694437
2022-06-06,4733.921592499656,5.362072740410185,10447046.586398598,1578001.259789209
2022-06-07,9596.840460286221,5.236905683958012,10339620.884555977,3198924.8668067353
2022-06-08,5448.152414820842,5.101529517702902,10334234.270359231,1816050.8049402807
2022-06-09,7423.794921310049,5.180513167876109,10196113.013889637,2474598.30710335
2022-06-10,4531.022275337248,4.79678740635026,9770004.070531225,1510340.7584457493
2022-06-11,7547.8432359396575,4.367303481870276,9168345.58584026,2515964.995556181
2022-06-12,5966.81063606913,4.076608268480054,8616830.139756255,1988953.6505177645
2022-06-13,22001.31708096388,3.6450753536613174,7066375.130011407,7333774.090097622
2022-06-14,4846.682646172003,3.882139261825869,7360609.45047467,1615531.2884299792
2022-06-15,6894.5044443971265,4.376946153078491,8058518.551329381,2298278.2111691427
2022-06-16,6159.979239513421,3.7966978650031344,6984436.542446934,2053316.2063121172
2022-06-17,2624.5010176605306,3.961993508574873,7242287.187127374,874851.5323811854
2022-06-18,4175.137322844996,3.6563816734778247,6525629.096170919,1392426.413324106
2022-06-19,5590.54192126641,4.176728109093697,7425937.260472697,1863860.54678501
2022-06-20,6686.186526409912,4.311396091184483,7746061.689652101,2228699.9404405276
2022-06-21,19028.505148444103,4.756450073584616,8050566.101732984,6217080.789290555
2022-06-22,24402.769912188756,5.004771738662102,7816191.926349765,8022013.105767299
2022-06-23,13563.004294758915,5.621320880325957,8328953.967412144,4434453.993122792
2022-06-24,11368.489233389111,5.463538930944477,8667332.65140072,3703350.562764188
2022-06-25,7990.990018680968,5.643813495647061,8650549.604692288,2630914.694459757
2022-06-26,11987.02482136686,5.607827313288907,8435159.895474458,3932328.8022680846
2022-06-27,8544.956801261167,5.335284854463092,8476183.735810608,2795795.6868269215
2022-06-28,7793.238240246064,4.889217130348586,8238480.25985363,2575143.5330554782
2022-06-29,13312.673684433183,5.079370404823375,8850098.087069558,4405517.262946452
2022-06-30,17751.651603918537,4.989518237683355,8717421.803291552,5904654.823214778
2022-07-01,9675.999492118124,4.835808585227626,8757836.979894128,3216965.994894248
2022-07-02,8905.825134515564,4.931792568964499,8661636.348930538,2952599.8369988617
2022-07-03,4538.182956342807,4.8949922757112025,8850924.853371087,1508429.8819068836
2022-07-04,8228.330734201363,5.335505339083597,9137430.145766607,2734585.4277486214
2022-07-05,8045.255670931055,5.292886513217868,8916864.997259213,2677849.981133053
2022-07-06,11073.083709991568,5.380172918858179,9371979.189449016,3661541.2606043136
2022-07-07,10634.767715236892,5.752146629802579,9926249.507753523,3532998.70600374
2022-07-08,13055.00167084776,5.77591312711582,9694902.221287224,4347921.836893509
2022-07-09,17872.61229883644,6.482988190445431,8431155.10477379,5912886.116754802
2022-07-10,13132.059021326198,6.229863950868606,7454497.349549932,4359447.5236683525
2022-07-11,25579.808008396696,5.585114949033019,7576005.840789299,8461083.45108982
2022-07-12,22144.650867931872,5.550856504806719,7582195.172979539,8985125.501980206
2022-07-13,20612.510213405225,6.116390274610851,7798645.6261687325,6881592.062696506
2022-07-14,42326.188893000864,7.005049468744119,7973061.148184826,14051101.566704564
2022-07-15,14007.774336404796,6.80099423421981,8401670.47980337,4643747.924795016
2022-07-16,17313.880061738437,7.354320156403324,8763856.973677577,5728734.52537756
2022-07-17,6851.351713366496,6.966543218242335,8798633.15128749,2266508.496561663
2022-07-18,13927.610913689832,7.361243146237531,11178393.60760196,4598558.088126595
2022-07-19,21485.69445715383,7.343943663597527,10917965.78834652,7118895.60143495
2022-07-20,17554.006241835064,6.881366075296007,11129770.4199699,5827918.781803106
2022-07-21,11366.691855066872,7.215561278202851,10989357.900919303,3778006.280248236
2022-07-22,10949.073033440853,6.912870802751532,10336979.619489765,3634499.1501439214
2022-07-23,5711.3975078933745,6.996779207945036,10382249.806517592,1892735.214924259
2022-07-24,8535.952390621744,7.2211069302492366,11395461.211028527,2818876.1345620994
2022-07-25,29528.929407587624,7.091714112493261,9873049.68883059,9757743.56229829
2022-07-26,16174.565782291322,6.662226230161918,11155640.589601584,5840759.044460518
2022-07-27,22024.63441744329,8.05420602265157,11788860.956533903,9214872.382811751
2022-07-28,44814.22248556374,9.258005738785178,11762778.493047206,16719267.874645336
2022-07-29,26586.051073204388,9.052341960948041,12217906.716199992,9411486.376056638
2022-07-30,16820.890780960577,8.739532982419087,12158800.00422434,6209006.830255899
2022-07-31,20290.83998502993,8.387589996291055,12954406.148790084,7481878.502447635
2022-08-01,9807.97348507698,8.34853220420849,12400647.113053944,3317443.072878949
2022-08-02,28504.828029214397,8.291869828729123,12474300.357751792,10700962.10511814
2022-08-03,27095.336634042636,8.941877330979986,11711716.783657128,10405626.843297655
2022-08-04,20082.387173717754,8.825724315886104,12212451.954120625,7103353.416155432
2022-08-05,21126.858376636777,8.891024660137484,13954744.934418118,7566964.767573815
2022-08-06,8162.074824961032,8.792062276752489,13908712.0555471,3241870.955874959
2022-08-07,4075.950260169512,8.788800564305417,14023041.868561495,1654180.5358679704
2022-08-08,33054.90346373287,8.78980586638051,15172187.725439224,11243404.137317767
2022-08-09,11659.63422017186,8.480390050392767,14386899.128223391,4017138.0340738334
2022-08-10,15907.44992635662,9.17352906155419,15721234.09272198,5279870.817538343
2022-08-11,42563.55483356666,8.938900997480674,17467264.521501865,14345850.752849804
2022-08-12,15321.380465125107,9.195778324495853,18010764.996713206,5093623.294157665
2022-08-13,12169.72033755164,9.002071778475544,18633443.23011119,4037364.403027099
2022-08-14,17983.28091766962,8.885904290302538,18073253.418893784,5960441.444501023
2022-08-15,12730.602867431158,8.467162273358785,17987089.49763065,4226951.42569085
2022-08-16,14578.267374775458,8.319326345781034,15505087.54832316,4785235.821096786
2022-08-17,12638.477194341425,7.922325083280893,14749200.16717468,4199164.592298502
2022-08-18,16446.960925573385,7.620994104703195,14569369.119263496,5488453.915758661
2022-08-19,22449.817475524073,6.9201376995494615,12411681.320557792,7435997.321282562
2022-08-20,8628.359041252083,6.998933246553898,12092478.314653212,2858115.0339612896
2022-08-21,7610.391461630144,7.238677987434731,12517761.305807225,4163995.987401963
2022-08-22,9523.804902928989,7.000192606769989,13137402.30827803,3416196.7691769265
2022-08-23,8899.988690793141,7.138158127475554,13473658.5518085,2951167.7852945374
2022-08-24,4901.676500471252,7.066482138120831,13454268.56476111,1633869.2959336368
2022-08-25,12960.44666721502,7.003335935090107,13927852.495445369,5133543.794499856
2022-08-26,13709.064121515543,6.122946626538019,12784003.942761492,10229265.287388025
2022-08-27,4672.854296980132,6.067432472234325,11722418.804172872,4704766.774714016
2022-08-28,6974.914671568156,5.72402401246635,11436864.558113376,5193861.6248064255
2022-08-29,5065.856176808376,6.3594563844650525,11549666.97753276,4396870.58097826
2022-08-30,9079.77603409816,6.141755579830926,11567149.49995675,3343491.9859403716
2022-08-31,9906.146073221205,6.132321328581042,12047574.5270107,3299313.6983279954
2022-09-01,7540.667151246075,6.327892771014957,12096284.74769748,2509370.5044708834
2022-09-02,8288.412030456402,6.389474172475763,11851089.6858939,2750393.879084572
2022-09-03,3160.319712161186,6.301380631180516,11747243.514839385,1053477.1675082548
2022-09-04,8493.22712564948,6.450909979177098,11661762.259278215,2824779.3468778008
2022-09-05,10796.143308044086,6.608868347188786,11984127.011663739,3581173.7186071984
2022-09-06,12188.793812061787,5.872653637938535,10730786.737862144,4053593.6076904777
2022-09-07,7448.119031419976,6.123637733738938,10978994.3685739,2466191.286037407
2022-09-08,4690.017789828035,6.1653289088014125,10980730.767787987,1559683.1106102068
2022-09-09,13608.015926507933,6.480612968775451,11462778.728054857,4514748.297100397
2022-09-10,10278.759215377111,6.679284937508082,12633267.50117081,3425204.227055196
2022-09-11,8430.942093842994,6.489011445575152,11902707.84387072,3122980.1164536537
2022-09-12,12590.343908305293,6.6465361737146225,10822099.037564129,8083640.355552111
2022-09-13,17305.857708402596,6.033204214414541,10061243.347281672,5759206.831445562
2022-09-14,9623.132574448253,6.182577537075594,10578204.534321511,3203649.507371769
2022-09-15,12787.278239966123,5.867330102249468,8819299.315770745,4234085.0963713555
2022-09-16,4933.436688459072,5.791027393616321,8407354.50039497,1640174.8496525032
2022-09-17,2784.6303677705996,6.018199799820108,8659027.001833642,914635.4083473613
2022-09-18,3006.1648709375263,5.47502357437771,7889013.269418489,1006333.0645695836
2022-09-19,5669.039608063725,5.494783413303538,8271660.371952491,1886038.7048325632
2022-09-20,4381.700432126443,5.297990682321925,7961845.808249942,1470852.445578662
2022-09-21,6875.033891621355,5.368146600002349,7612258.887053419,2281110.390485972
2022-09-22,10246.644180219204,5.746700460492008,8042416.231408813,3377308.4951545824
2022-09-23,6146.115038673001,5.951339468967598,8073755.81013624,2034700.9978109912
2022-09-24,3519.913894928569,5.799400613892134,7962655.386129823,1163999.1554760565
2022-09-25,3346.876872421737,5.659083208745799,7820811.377041956,1147272.7581902964
2022-09-26,6602.393715593397,5.908597442699033,8224742.66362521,2273224.8256204566
2022-09-27,17359.55155035717,6.389212060819534,8801621.82718173,5759448.363794425
2022-09-28,11614.14426290096,6.563461106580991,8972225.563632242,3849746.7797137047
2022-09-29,7139.837012943073,6.33696335852366,9030757.159577418,2362371.1684581726
2022-09-30,9794.473061764837,6.431717829928858,9235667.625627901,3244481.210264748
2022-10-01,9088.343197596656,6.41557229612626,10078766.608449075,3011523.7732263324
2022-10-02,10773.630138456268,6.25100183827617,9100784.215386648,3585400.1226822594
2022-10-03,10934.329158909071,6.6589039644988475,9315937.244177481,3618513.510221737
2022-10-04,9132.645826138922,6.672799628505612,9951898.367039904,3196822.3384969938
2022-10-05,6940.144649702746,6.810462903529534,11050136.581845315,2306644.408531556
2022-10-06,12361.863654615116,6.8848782388670235,10545621.466057526,4270873.459962526
2022-10-07,11593.218628123908,6.7823351710503585,11108557.432183135,4426334.038897228
2022-10-08,3992.7825210046694,6.496234003256676,11075526.832662815,1377903.3134369217
2022-10-09,2604.490184004372,6.608115212255086,11095825.277277626,868215.290139039
2022-10-10,16373.265869198034,6.404067521689559,10901712.59827682,5439801.969972122
2022-10-11,7237.043969003257,5.982070883106793,11030806.620409453,2384833.1838118015
2022-10-12,2724.5545721255166,6.076021065278612,11250446.172936091,906259.7125818143
2022-10-13,21846.93327514976,6.142379254001558,11575237.247544277,7238976.549835881
2022-10-14,15381.539930202785,6.292167959127383,11811132.627009785,5225487.60727927
2022-10-15,5619.867508094262,6.052639084952916,11965732.526049636,1868020.438395402
2022-10-16,4274.242503914463,6.092978532414725,12515059.520561917,1419851.9003352032
2022-10-17,6073.128101535345,6.398619153836984,12391332.46052662,2011847.4339133156
2022-10-18,11372.735965484104,6.54945579436781,11446508.787814682,3768183.29473025
2022-10-19,11442.310991259057,6.580620802288687,11057068.44021132,3853094.976283964
2022-10-20,10725.113683176543,6.07385087472184,11660049.226035342,3549041.3742853636
2022-10-21,12036.026771651335,6.024177278210369,12494190.971497407,4004004.55192032
2022-10-22,2961.853488600884,6.078674895404917,12624220.930410292,986901.6789565232
2022-10-23,4521.486419814972,6.28090442557885,13122002.802862868,1503120.3111166041
2022-10-24,4682.254241870006,6.15049127638848,13052119.96952428,1560908.9317515285
2022-10-25,21200.023113373325,6.571994888589648,13745704.961626476,7057324.552419905
2022-10-26,10130.114850781601,6.742507783661149,15151741.389576748,3360809.5869093756
2022-10-27,32166.338633194784,6.803937491932852,14194144.541714745,10694563.48857845
2022-10-28,14361.882978404525,6.866538069770153,14894353.04028036,4902782.719905648
2022-10-29,27113.96746662916,7.061717619136485,15085281.845558444,9020446.795504065
2022-10-30,14505.749575490978,6.888615262422928,14910531.248851836,4802837.193141307
2022-10-31,10716.209049888525,6.962833012841052,14631980.732786665,3564715.0523735047
2022-11-01,14693.195219454707,7.124719268560312,15509373.663608512,4869573.326502202
2022-11-02,16554.974991212282,7.072801810695491,18788630.689796556,5491265.0536183985
2022-11-03,16495.571104742066,6.920802758443086,20175839.997739825,5477881.908983971
2022-11-04,33927.05203357516,7.541703927351718,21305457.657826975,11291922.819684269
2022-11-05,29897.358141712557,7.687335593266707,20657770.164557032,9959247.075110216
2022-11-06,14497.054716405404,7.092122887296594,20511030.798286658,4817450.897920504
2022-11-07,42370.79347415081,6.999600453382314,20998085.47233343,14061334.617610378
2022-11-08,57572.8020439017,6.07411303412086,17649746.226598147,19163974.28292139
2022-11-09,58319.31883317206,4.87153312050427,14267853.153739564,19444668.082793232
2022-11-10,48169.14586496132,5.751598991746058,17429497.739431813,16044140.223982995
2022-11-11,54068.0610485311,6.082202674511101,16202642.719855793,17958847.469396584
2022-11-12,117386.17509586948,5.535451211920667,16284655.968406714,38780040.97825288
2022-11-13,44815.7651202317,5.803437491911387,16097529.895033715,14879335.716890931
2022-11-14,32198.862935718746,6.06642592987041,16076420.538696572,10707096.790762208
2022-11-15,35568.012141178944,6.272916260608032,16881600.522346806,11827305.660051063
2022-11-16,21759.562462180373,5.955756597871472,17108046.979354464,7420266.09707279
2022-11-17,8365.995571633219,5.745866300605434,17481395.121316615,2782777.9056500657
2022-11-18,14220.412301168228,5.819447276230342,17693418.055799738,4726963.813810342
2022-11-19,11386.40496595248,5.759605506462004,18481944.9708884,3782815.0261448696
2022-11-20,11075.945586950096,5.408426629107156,22039726.585373048,3696198.123139117
2022-11-21,24762.633514326415,5.182490511613652,22491537.218167745,8250898.549504864
2022-11-22,21166.43209582401,5.300782448099103,23466578.16370129,7050207.864308598
2022-11-23,13045.902889890413,5.492212619251082,24550038.284772847,4349163.406685585
2022-11-24,6322.975789124659,5.426863652878624,25166294.84776047,2126420.807022827
2022-11-25,15778.384209113805,5.4162326044463045,25153132.610504024,5259844.518392592
2022-11-26,11191.93022834516,5.3939345710970805,25546903.317998946,3730988.46444868
2022-11-27,10054.703767557274,5.419528643593969,25158277.824689586,3352282.323022234
2022-11-28,9648.9242300396,5.287808362957748,24800971.835374124,3216383.3834708417
2022-11-29,9846.051089783543,5.47310796709192,25819568.198203254,3282168.9558184566
2022-11-30,32253.828768012696,5.8733201102172305,26953501.669869162,10753230.16052066
2022-12-01,23143.39551050555,5.89412999292132,26100348.556532193,7766384.918344699
2022-12-02,38225.07017530418,6.33773588394223,25053040.84757831,12743079.237389728
2022-12-03,22768.72929324355,6.0904138457335675,24230609.29623414,7589744.233347429
2022-12-04,11247.354922934728,6.259977248422761,25088259.714738827,3749252.335259099
2022-12-05,14363.49359664311,6.1545445090451665,24874634.882531192,4954768.732702644
2022-12-06,11793.899728763217,6.161040167025293,25371229.685927957,4662787.920294009
2022-12-07,13424.874368546903,6.013301350962371,24391761.665022567,5229211.312157109
2022-12-08,10619.155695135258,6.181530145893913,25947237.12648152,4587628.915654868
2022-12-09,16333.120079259825,6.134093839712206,25017217.831254587,6322382.176884475
2022-12-10,6459.2913070483155,6.069755362653183,25530850.543562915,2915628.5463260254
2022-12-11,5174.347397600009,5.941436065725132,26606431.758526545,2365422.221441544
2022-12-12,9999.4091182994,5.919023204931075,26136950.29175948,4010380.184024145
2022-12-13,16057.526644451284,6.073058493924921,27182253.71841565,5419795.747930245
2022-12-14,11079.5373334703,5.937916762795227,27125790.07920651,3740383.483243076
2022-12-15,9726.595914496977,5.7961963330537705,26150633.893705912,3255854.6157549135
2022-12-16,14446.318550136475,5.292088184777372,24299638.463541806,4827079.428625378
2022-12-17,6002.623031475754,5.383243845394915,24449291.474355012,2028815.9094254924
2022-12-18,2051.3232307535222,5.352770388929612,24615287.444294196,697411.022101029
2022-12-19,15769.060157543165,5.084360570872216,23926128.368872244,5266972.991978249
2022-12-20,5784.979092777912,5.346974397549316,24760445.729440585,1936930.8273580987
2022-12-21,8088.910481132659,5.292198222964089,25569743.447082087,2707315.421717885
2022-12-22,12083.034671096091,5.347311375318099,25558117.725480985,4042527.2428967487
2022-12-23,3709.8738167079714,5.252916594614701,26149718.922861814,1248506.3510320256
2022-12-24,1802.3008407136545,5.204780974349323,26301635.822084773,613113.001599733
2022-12-25,5220.503635434056,5.146283167114525,26297941.19629074,1745420.071825751
2022-12-26,3685.809921553016,5.203846765767928,26492163.94908991,1237147.8773223143
2022-12-27,8260.42951501189,5.168356739534889,26030616.699177794,2761503.787045065
2022-12-28,9217.812802016444,4.970170021994964,25569013.30096155,3081552.2307127914
2022-12-29,8194.464679746026,5.051923066111152,25731471.499494925,2812632.65901189
2022-12-30,5595.323034331183,5.0904569194922225,25342966.544502273,1872452.1527045583
2022-12-31,6406.786034727999,5.154416184435142,22151170.103220217,2139527.1065666294
2023-01-01,5010.094949781336,5.238068341479497,22995077.535787754,1673886.0939891832
2023-01-02,18752.73130289956,5.372531612833531,22626940.932444483,6276518.472715314
2023-01-03,6342.131488472979,5.367933466236296,24692548.372287773,2138338.63104923
2023-01-04,8861.37755132438,5.497460712550287,25823157.49806813,2959773.193073727
2023-01-05,6837.029147320709,5.359562054019688,26283540.6244852,2291100.2224935065
2023-01-06,6777.017128424975,5.504593949712088,26338273.19276768,2268853.1641326984
2023-01-07,4187.392285819534,5.410194507650512,26566967.346528415,1405105.8977824133
2023-01-08,5444.119504298902,5.55543423521658,26863758.487220418,1824810.0689500328
2023-01-09,14714.527957738492,5.772083011359046,27255843.00915386,4920842.256396579
2023-01-10,10804.820929348369,5.779838211684148,27955056.733022008,3610979.828989996
2023-01-11,12924.476171398686,5.9179778635758,29297857.830664363,4321351.90574029
2023-01-12,29206.2719320105,6.175106143260764,29450718.22186084,9758550.0889535
2023-01-13,15868.489669234394,6.284290348092755,30189690.145693406,5299143.16435456
2023-01-14,54259.93463466827,6.622794777667087,31752414.751487494,18114263.554425128
2023-01-15,20090.593880754714,6.607583796535304,31557021.893710684,6729969.654769759
2023-01-16,16415.94857206538,6.565353277428588,32388647.13180012,5488681.616675277
2023-01-17,11884.131986345092,6.366400442519998,32737665.227751743,3976809.1236950145
2023-01-18,37133.20942731467,6.0400420169405855,31326438.90494804,12399006.885593748
2023-01-19,10676.491246586504,6.147062616584537,32048448.039532173,3560435.4652718473
2023-01-20,11010.303460672903,6.664546532155935,34133692.72251495,3671738.233628707
2023-01-21,17808.863435289313,6.6892153413096125,33239143.9862402,5969765.419621925
2023-01-22,36578.62394183122,6.9149013015131695,32628306.651146386,12228524.006695192
2023-01-23,25149.51407171108,6.724181080144426,33321865.881729417,8401287.130155884
2023-01-24,12234.373954934043,6.290231453740549,32084516.65227608,4091472.096855575
2023-01-25,26134.376400553847,6.628855836522571,33426024.800337896,8710498.83779428
2023-01-26,30885.2053305946,6.770755970593761,32643025.571028497,9888499.178434862
2023-01-27,13703.025479476326,6.834365764059699,32157834.27009782,4510867.082867693
2023-01-28,9226.628273836535,6.606635201968267,32301471.928095784,3041941.6277525686
2023-01-29,13861.874653111605,6.940329307920535,33836426.604122005,4540273.787766839
2023-01-30,18144.200224757635,6.481512085427335,32197798.813276403,5961411.091356994
2023-01-31,9136.656073551456,6.580305273506827,32506254.340490986,3051297.917377766
2023-02-01,22307.35172168792,6.8200942474746835,34138769.72402914,7450173.764033968
2023-02-02,41325.95167188319,7.115997764086985,32837707.724762145,13821881.738160623
2023-02-03,22747.379454383543,7.061551011643719,33858785.68149908,7600236.415997627
2023-02-04,15851.408282452156,7.212261424095256,33353946.8226894,5295462.723585646
2023-02-05,21891.672625275012,6.892132423583966,34943286.31098361,7307511.644621741
2023-02-06,13850.281717227765,6.638881547515399,35840544.14361045,4625369.279666259
2023-02-07,11171.941918294602,6.973888210877609,36391012.97592605,3749435.4325866336
2023-02-08,16671.70635857421,6.780765432728361,36292095.76753845,5572052.508442355
2023-02-09,35866.92030765177,6.307447282954613,34399817.11447232,11964340.11420662
2023-02-10,18939.46739059114,6.345604508819483,32194944.479699273,4822742.930781245
2023-02-11,14646.896420984473,6.49557759785485,31692142.729278043,3391696.3578894674
2023-02-12,5918.65938991258,6.349926304247883,31220258.138779987,1908939.598731235
2023-02-13,30174.57919753803,6.269533842585685,31605160.720795073,7467727.73366019
2023-02-14,9341.476498206084,6.577506383836338,32281455.105575323,2427504.19399064
2023-02-15,15268.495279091781,6.930805611607849,34764326.72452676,3528604.2854248155
2023-02-16,39129.39282497081,6.498774631433045,35194138.102509595,11734402.321178624
2023-02-17,9224.778891102995,6.718152056424307,36158112.07399516,3073043.615802922
2023-02-18,29053.47599097892,6.976467771107444,34598906.865781225,9678731.440818662
2023-02-19,35679.51878413028,7.216853284240146,33745468.31814418,11678980.454598753
2023-02-20,12781.853628987563,7.328754655436443,33911406.511178866,4089121.488095013
2023-02-21,12557.908150373123,7.005668584836175,35203348.375192806,4490593.179495808
2023-02-22,7338.364915484528,6.934756197109923,35070553.45502517,4337139.317816584
2023-02-23,6460.84963751858,6.905948039495732,35354450.885157,2837421.5798833882
2023-02-24,11101.34858199292,6.550396581808304,35075612.25054743,4656761.34246886
2023-02-25,7876.052739119539,6.442291584573565,34983400.446345046,3898080.2828490343
2023-02-26,8318.022992441864,6.59098634891502,35919841.315292485,3467941.099625485
2023-02-27,4503.2816951383975,6.436826834431763,35991725.34434313,3300416.9014635286
2023-02-28,6395.567515555597,6.487259422439697,35482614.83335155,3420284.308331869
2023-03-01,6542.481858064664,6.811539657773238,36207829.76968666,3489186.6550455275
2023-03-02,5744.9248222926535,6.6383772823457114,36264602.01070232,3255300.2737552924
2023-03-03,6531.511703624794,6.253398631180059,34763161.879421614,4679580.970898758
2023-03-04,4811.198196195589,6.126940957102632,34582978.29001576,2960290.3073559403
2023-03-05,11505.869322496268,6.348440585000765,34396054.05647136,5236709.681009471
2023-03-06,7110.8057807649575,6.346036208926238,34652511.80782489,3003691.007601104
2023-03-07,10014.208869442276,6.400915241331498,34219491.77779612,6165305.705390788
2023-03-08,14349.020930508072,6.096385370011784,34024095.60889474,6662129.931865827
2023-03-09,4950.921835711285,5.712923049565979,32079245.63898111,2866097.536619967
2023-03-10,8873.61987152086,5.66824660426299,32163187.048439898,5169302.331564618
2023-03-11,20406.756147679254,5.638690253449918,31175050.081900112,9178354.790963614
2023-03-12,7345.54657894473,5.930594219327969,32552307.98874572,2453941.46576407
2023-03-13,13258.092457694445,6.109925264599691,33933265.31334834,4415042.425650796
2023-03-14,10042.096382626933,6.346841191300268,37130829.36724357,3347149.7147739204
2023-03-15,10259.370464302947,5.911363431540006,35724343.59703666,3418425.799701209
2023-03-16,3900.8151764367735,5.932038399738582,36020594.25250514,1300015.4482747572
2023-03-17,7027.881338670333,6.431347347216224,38550318.71351056,2342614.920895081
2023-03-18,13602.26145163884,6.495047358855746,37880552.23464406,4534469.011101164
2023-03-19,9179.936173313668,6.502929337149744,38365651.1946908,3059745.199062153
2023-03-20,7586.8769743010525,6.197307110680608,37049693.20965057,2529001.9277999434
2023-03-21,9565.194222148264,6.43358294173832,37036157.829659194,3188405.7254342833
2023-03-22,7456.479925633208,6.06940922166343,35546953.03410806,2485224.7791697434
2023-03-23,9236.692780055533,6.236929486664957,36735174.24390384,3078933.3475521463
2023-03-24,9614.218538542133,5.890812385331976,35122169.87661279,3204579.305713706
2023-03-25,3344.3827956784808,5.716944684597327,34521378.2897865,1114637.5035056183
2023-03-26,7051.898966915088,5.8140928305859525,34107436.827750914,2350391.228524725
2023-03-27,3474.7707335283167,5.620260314962139,32899118.054984353,1158313.2041551843
2023-03-28,3419.1658592834983,5.816268903159287,34009828.50093554,1115070.5455429747
2023-03-29,3761.119608658076,5.939760971328786,34511879.77775443,1153860.4080621395
2023-03-30,3613.0051582815586,5.886977839576699,34340533.73096348,1138273.9509859232
2023-03-31,4225.2283435618765,6.075825031641393,35134123.90370101,1301558.9694853069
2023-04-01,5692.977252785915,6.083773726685878,35083363.36333937,1850107.156200539
2023-04-02,2773.3482546242376,5.938287534870595,34458135.35248734,823645.8329330732
2023-04-03,5340.379741140367,5.942755061692935,34764841.9905156,1617473.2885468467
2023-04-04,6368.088374886572,6.160324641192507,35758067.56978002,1987461.1443021563
2023-04-05,4674.546405131765,6.227800103810089,36352667.95148014,1440759.148978927
2023-04-06,2613.6881318291535,6.073391907473718,35606284.61314587,794933.8136669404
2023-04-07,2618.7122761191335,6.012041997012698,35392055.889648885,797082.9855162296
